                                                                                                                                  
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 0.1918, 'grad_norm': 51.25, 'learning_rate': 1.5437705114146735e-06, 'rewards/chosen': -0.7204844951629639, 'rewards/rejected': -2.5117433071136475, 'rewards/accuracies': 1.0, 'rewards/margins': 1.7912589311599731, 'logps/chosen': -90.95256805419922, 'logps/rejected': -113.03530883789062, 'logits/chosen': -0.5712607502937317, 'logits/rejected': -0.5464878678321838, 'epoch': 0.77}
{'loss': 0.445, 'grad_norm': 149.0, 'learning_rate': 1.533097436318629e-06, 'rewards/chosen': 1.397700309753418, 'rewards/rejected': -0.005978003144264221, 'rewards/accuracies': 0.75, 'rewards/margins': 1.4036781787872314, 'logps/chosen': -54.673377990722656, 'logps/rejected': -64.60662841796875, 'logits/chosen': -0.9640204310417175, 'logits/rejected': -0.9570503234863281, 'epoch': 0.77}
{'loss': 0.9589, 'grad_norm': 134.0, 'learning_rate': 1.522454699577755e-06, 'rewards/chosen': 0.15957047045230865, 'rewards/rejected': -0.4740717113018036, 'rewards/accuracies': 0.75, 'rewards/margins': 0.6336421966552734, 'logps/chosen': -54.27909469604492, 'logps/rejected': -66.75534057617188, 'logits/chosen': -1.0390026569366455, 'logits/rejected': -1.041215419769287, 'epoch': 0.77}
{'loss': 0.636, 'grad_norm': 108.0, 'learning_rate': 1.511842394325077e-06, 'rewards/chosen': -0.25637465715408325, 'rewards/rejected': -0.7722627520561218, 'rewards/accuracies': 0.5, 'rewards/margins': 0.5158880949020386, 'logps/chosen': -71.33554077148438, 'logps/rejected': -77.52888488769531, 'logits/chosen': -0.8381592631340027, 'logits/rejected': -0.7982097864151001, 'epoch': 0.77}
{'loss': 0.167, 'grad_norm': 43.25, 'learning_rate': 1.5012606134273206e-06, 'rewards/chosen': 1.6111812591552734, 'rewards/rejected': -1.4980806112289429, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1092617511749268, 'logps/chosen': -57.3177604675293, 'logps/rejected': -107.91793823242188, 'logits/chosen': -0.9235865473747253, 'logits/rejected': -0.7243956327438354, 'epoch': 0.77}
{'loss': 0.3653, 'grad_norm': 112.5, 'learning_rate': 1.490709449484093e-06, 'rewards/chosen': -0.1965099424123764, 'rewards/rejected': -1.6367350816726685, 'rewards/accuracies': 0.75, 'rewards/margins': 1.4402251243591309, 'logps/chosen': -79.60258483886719, 'logps/rejected': -91.25735473632812, 'logits/chosen': -0.5240396857261658, 'logits/rejected': -0.4505326747894287, 'epoch': 0.77}
{'loss': 0.2649, 'grad_norm': 59.5, 'learning_rate': 1.4801889948270852e-06, 'rewards/chosen': 0.12739866971969604, 'rewards/rejected': -1.733750581741333, 'rewards/accuracies': 1.0, 'rewards/margins': 1.8611490726470947, 'logps/chosen': -63.588253021240234, 'logps/rejected': -93.69347381591797, 'logits/chosen': -0.9065134525299072, 'logits/rejected': -0.670672595500946, 'epoch': 0.78}
{'loss': 0.047, 'grad_norm': 45.75, 'learning_rate': 1.4696993415192485e-06, 'rewards/chosen': 0.30227720737457275, 'rewards/rejected': -4.179027080535889, 'rewards/accuracies': 1.0, 'rewards/margins': 4.481304168701172, 'logps/chosen': -67.08651733398438, 'logps/rejected': -131.21188354492188, 'logits/chosen': -0.9057091474533081, 'logits/rejected': -0.8408216834068298, 'epoch': 0.78}
{'loss': 0.1906, 'grad_norm': 33.0, 'learning_rate': 1.4592405813539995e-06, 'rewards/chosen': -0.8726850748062134, 'rewards/rejected': -3.070810556411743, 'rewards/accuracies': 1.0, 'rewards/margins': 2.1981253623962402, 'logps/chosen': -57.27632522583008, 'logps/rejected': -78.25607299804688, 'logits/chosen': -0.7755426168441772, 'logits/rejected': -0.9306230545043945, 'epoch': 0.78}
{'loss': 0.3716, 'grad_norm': 121.5, 'learning_rate': 1.44881280585441e-06, 'rewards/chosen': -0.756279468536377, 'rewards/rejected': -2.35162353515625, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5953441858291626, 'logps/chosen': -73.31948852539062, 'logps/rejected': -98.05615234375, 'logits/chosen': -0.758812665939331, 'logits/rejected': -0.6272764801979065, 'epoch': 0.78}
{'loss': 0.1626, 'grad_norm': 35.5, 'learning_rate': 1.4384161062724133e-06, 'rewards/chosen': 0.5010608434677124, 'rewards/rejected': -3.1769297122955322, 'rewards/accuracies': 1.0, 'rewards/margins': 3.677990674972534, 'logps/chosen': -70.19731903076172, 'logps/rejected': -115.0478515625, 'logits/chosen': -0.7232675552368164, 'logits/rejected': -0.7178842425346375, 'epoch': 0.78}
{'loss': 0.6627, 'grad_norm': 97.0, 'learning_rate': 1.428050573587999e-06, 'rewards/chosen': -0.5574848651885986, 'rewards/rejected': -0.9695872068405151, 'rewards/accuracies': 0.5, 'rewards/margins': 0.41210243105888367, 'logps/chosen': -65.94943237304688, 'logps/rejected': -78.6744384765625, 'logits/chosen': -0.6288236975669861, 'logits/rejected': -0.7149193286895752, 'epoch': 0.78}
{'loss': 0.5281, 'grad_norm': 206.0, 'learning_rate': 1.4177162985084242e-06, 'rewards/chosen': -2.375227451324463, 'rewards/rejected': -3.1227405071258545, 'rewards/accuracies': 0.5, 'rewards/margins': 0.747512936592102, 'logps/chosen': -116.348388671875, 'logps/rejected': -111.42560577392578, 'logits/chosen': -0.6985893249511719, 'logits/rejected': -0.8352361917495728, 'epoch': 0.78}
{'loss': 0.3358, 'grad_norm': 77.0, 'learning_rate': 1.4074133714674116e-06, 'rewards/chosen': 0.4979027211666107, 'rewards/rejected': -1.6301194429397583, 'rewards/accuracies': 0.75, 'rewards/margins': 2.1280221939086914, 'logps/chosen': -77.4603042602539, 'logps/rejected': -86.69325256347656, 'logits/chosen': -0.7978573441505432, 'logits/rejected': -0.7827795743942261, 'epoch': 0.78}
{'loss': 0.5543, 'grad_norm': 144.0, 'learning_rate': 1.397141882624361e-06, 'rewards/chosen': -0.6975566148757935, 'rewards/rejected': -1.084868311882019, 'rewards/accuracies': 0.75, 'rewards/margins': 0.3873116970062256, 'logps/chosen': -92.3326416015625, 'logps/rejected': -89.73442077636719, 'logits/chosen': -0.41558074951171875, 'logits/rejected': -0.5792839527130127, 'epoch': 0.78}
{'loss': 0.5486, 'grad_norm': 243.0, 'learning_rate': 1.3869019218635644e-06, 'rewards/chosen': -0.4116360545158386, 'rewards/rejected': -3.9168920516967773, 'rewards/accuracies': 0.75, 'rewards/margins': 3.505256175994873, 'logps/chosen': -63.13618087768555, 'logps/rejected': -112.62155151367188, 'logits/chosen': -0.6600067019462585, 'logits/rejected': -1.0349599123001099, 'epoch': 0.78}
{'loss': 0.195, 'grad_norm': 77.0, 'learning_rate': 1.3766935787934137e-06, 'rewards/chosen': 0.5205619931221008, 'rewards/rejected': -4.064279556274414, 'rewards/accuracies': 0.75, 'rewards/margins': 4.584841251373291, 'logps/chosen': -69.5531005859375, 'logps/rejected': -124.66978454589844, 'logits/chosen': -1.0576601028442383, 'logits/rejected': -0.994631290435791, 'epoch': 0.78}
{'loss': 0.2453, 'grad_norm': 61.5, 'learning_rate': 1.3665169427456205e-06, 'rewards/chosen': -1.9161022901535034, 'rewards/rejected': -4.063266754150391, 'rewards/accuracies': 1.0, 'rewards/margins': 2.147164821624756, 'logps/chosen': -88.56086730957031, 'logps/rejected': -122.08786010742188, 'logits/chosen': -0.9471073150634766, 'logits/rejected': -0.9954966306686401, 'epoch': 0.78}
{'loss': 0.7189, 'grad_norm': 189.0, 'learning_rate': 1.3563721027744309e-06, 'rewards/chosen': -0.558925986289978, 'rewards/rejected': -2.4462814331054688, 'rewards/accuracies': 0.5, 'rewards/margins': 1.8873553276062012, 'logps/chosen': -75.5431137084961, 'logps/rejected': -99.63031005859375, 'logits/chosen': -0.9943299293518066, 'logits/rejected': -0.891476035118103, 'epoch': 0.79}
{'loss': 0.2747, 'grad_norm': 63.5, 'learning_rate': 1.3462591476558511e-06, 'rewards/chosen': 0.06078244000673294, 'rewards/rejected': -2.0952632427215576, 'rewards/accuracies': 1.0, 'rewards/margins': 2.156045913696289, 'logps/chosen': -63.283851623535156, 'logps/rejected': -83.69886016845703, 'logits/chosen': -0.6890357732772827, 'logits/rejected': -0.6801614165306091, 'epoch': 0.79}
{'loss': 0.133, 'grad_norm': 68.5, 'learning_rate': 1.336178165886865e-06, 'rewards/chosen': 0.780631422996521, 'rewards/rejected': -2.6903903484344482, 'rewards/accuracies': 1.0, 'rewards/margins': 3.471021890640259, 'logps/chosen': -59.71574020385742, 'logps/rejected': -108.02740478515625, 'logits/chosen': -0.782954216003418, 'logits/rejected': -0.6596965789794922, 'epoch': 0.79}
{'loss': 0.3905, 'grad_norm': 96.5, 'learning_rate': 1.3261292456846648e-06, 'rewards/chosen': -0.46835076808929443, 'rewards/rejected': -1.5822257995605469, 'rewards/accuracies': 0.75, 'rewards/margins': 1.113875150680542, 'logps/chosen': -70.56596374511719, 'logps/rejected': -88.13203430175781, 'logits/chosen': -0.8411145210266113, 'logits/rejected': -0.6708084940910339, 'epoch': 0.79}
{'loss': 0.351, 'grad_norm': 81.5, 'learning_rate': 1.3161124749858738e-06, 'rewards/chosen': -1.718934178352356, 'rewards/rejected': -3.6259870529174805, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9070528745651245, 'logps/chosen': -79.79875183105469, 'logps/rejected': -90.34147644042969, 'logits/chosen': -1.0477983951568604, 'logits/rejected': -1.0315498113632202, 'epoch': 0.79}
{'loss': 0.0602, 'grad_norm': 40.25, 'learning_rate': 1.3061279414457823e-06, 'rewards/chosen': -0.1375342309474945, 'rewards/rejected': -3.679779529571533, 'rewards/accuracies': 1.0, 'rewards/margins': 3.542245388031006, 'logps/chosen': -91.13053131103516, 'logps/rejected': -137.17645263671875, 'logits/chosen': -0.7275352478027344, 'logits/rejected': -0.7076241970062256, 'epoch': 0.79}
{'loss': 0.2727, 'grad_norm': 71.5, 'learning_rate': 1.2961757324375768e-06, 'rewards/chosen': -0.7447990775108337, 'rewards/rejected': -2.1008076667785645, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3560086488723755, 'logps/chosen': -89.95147705078125, 'logps/rejected': -104.96551513671875, 'logits/chosen': -0.7929240465164185, 'logits/rejected': -0.700191080570221, 'epoch': 0.79}
{'loss': 0.193, 'grad_norm': 64.5, 'learning_rate': 1.2862559350515746e-06, 'rewards/chosen': 0.8518091440200806, 'rewards/rejected': -4.36879301071167, 'rewards/accuracies': 1.0, 'rewards/margins': 5.220602035522461, 'logps/chosen': -60.99287414550781, 'logps/rejected': -147.06358337402344, 'logits/chosen': -0.20772476494312286, 'logits/rejected': -0.488508939743042, 'epoch': 0.79}
{'loss': 0.1209, 'grad_norm': 52.0, 'learning_rate': 1.27636863609447e-06, 'rewards/chosen': 0.9506812691688538, 'rewards/rejected': -2.150832176208496, 'rewards/accuracies': 1.0, 'rewards/margins': 3.101513385772705, 'logps/chosen': -71.17308044433594, 'logps/rejected': -95.52122497558594, 'logits/chosen': -0.47204869985580444, 'logits/rejected': -0.8407108783721924, 'epoch': 0.79}
{'loss': 0.6321, 'grad_norm': 153.0, 'learning_rate': 1.2665139220885615e-06, 'rewards/chosen': -0.18592368066310883, 'rewards/rejected': -1.2114742994308472, 'rewards/accuracies': 0.5, 'rewards/margins': 1.0255506038665771, 'logps/chosen': -80.20574951171875, 'logps/rejected': -93.23162841796875, 'logits/chosen': -0.8732081651687622, 'logits/rejected': -0.8499018549919128, 'epoch': 0.79}
{'loss': 0.512, 'grad_norm': 173.0, 'learning_rate': 1.2566918792710042e-06, 'rewards/chosen': -1.5655468702316284, 'rewards/rejected': -4.012308120727539, 'rewards/accuracies': 0.75, 'rewards/margins': 2.4467616081237793, 'logps/chosen': -95.61727905273438, 'logps/rejected': -112.55313110351562, 'logits/chosen': -0.9666426777839661, 'logits/rejected': -0.8641965389251709, 'epoch': 0.79}
{'loss': 0.1801, 'grad_norm': 33.0, 'learning_rate': 1.2469025935930523e-06, 'rewards/chosen': -0.8837069272994995, 'rewards/rejected': -4.046088218688965, 'rewards/accuracies': 1.0, 'rewards/margins': 3.162381649017334, 'logps/chosen': -87.19892883300781, 'logps/rejected': -117.50301361083984, 'logits/chosen': -0.7805754542350769, 'logits/rejected': -0.8094601631164551, 'epoch': 0.79}
{'loss': 0.221, 'grad_norm': 87.5, 'learning_rate': 1.2371461507193077e-06, 'rewards/chosen': 0.08594989776611328, 'rewards/rejected': -1.346243143081665, 'rewards/accuracies': 1.0, 'rewards/margins': 1.4321930408477783, 'logps/chosen': -86.91985321044922, 'logps/rejected': -92.41409301757812, 'logits/chosen': -0.8992478847503662, 'logits/rejected': -0.8418370485305786, 'epoch': 0.8}
{'loss': 0.397, 'grad_norm': 68.5, 'learning_rate': 1.2274226360269687e-06, 'rewards/chosen': -0.43363064527511597, 'rewards/rejected': -2.33907151222229, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9054406881332397, 'logps/chosen': -73.35738372802734, 'logps/rejected': -91.41035461425781, 'logits/chosen': -1.161280870437622, 'logits/rejected': -1.2100262641906738, 'epoch': 0.8}
{'loss': 0.0993, 'grad_norm': 28.875, 'learning_rate': 1.2177321346050836e-06, 'rewards/chosen': -0.5242341160774231, 'rewards/rejected': -3.8430306911468506, 'rewards/accuracies': 1.0, 'rewards/margins': 3.3187966346740723, 'logps/chosen': -81.57382202148438, 'logps/rejected': -112.6998291015625, 'logits/chosen': -0.651456892490387, 'logits/rejected': -0.6111020445823669, 'epoch': 0.8}
{'loss': 1.8432, 'grad_norm': 282.0, 'learning_rate': 1.2080747312538082e-06, 'rewards/chosen': -1.8019733428955078, 'rewards/rejected': -0.7854418754577637, 'rewards/accuracies': 0.5, 'rewards/margins': -1.0165314674377441, 'logps/chosen': -84.62474060058594, 'logps/rejected': -71.51925659179688, 'logits/chosen': -0.8320481777191162, 'logits/rejected': -0.8135842680931091, 'epoch': 0.8}
{'loss': 0.8222, 'grad_norm': 161.0, 'learning_rate': 1.1984505104836608e-06, 'rewards/chosen': -0.23349036276340485, 'rewards/rejected': -0.8436300754547119, 'rewards/accuracies': 0.75, 'rewards/margins': 0.6101396679878235, 'logps/chosen': -81.47163391113281, 'logps/rejected': -97.3126220703125, 'logits/chosen': -0.6938647031784058, 'logits/rejected': -0.7794348001480103, 'epoch': 0.8}
{'loss': 0.1682, 'grad_norm': 72.0, 'learning_rate': 1.1888595565147836e-06, 'rewards/chosen': -0.41429635882377625, 'rewards/rejected': -3.188206672668457, 'rewards/accuracies': 1.0, 'rewards/margins': 2.7739105224609375, 'logps/chosen': -82.39459991455078, 'logps/rejected': -126.927734375, 'logits/chosen': -1.002595067024231, 'logits/rejected': -0.9956067800521851, 'epoch': 0.8}
{'loss': 0.5894, 'grad_norm': 191.0, 'learning_rate': 1.1793019532762057e-06, 'rewards/chosen': -1.7625727653503418, 'rewards/rejected': -3.7754878997802734, 'rewards/accuracies': 0.75, 'rewards/margins': 2.0129151344299316, 'logps/chosen': -78.70471954345703, 'logps/rejected': -100.28282928466797, 'logits/chosen': -0.916692316532135, 'logits/rejected': -0.5357498526573181, 'epoch': 0.8}
{'loss': 0.1083, 'grad_norm': 35.75, 'learning_rate': 1.1697777844051105e-06, 'rewards/chosen': 0.699058473110199, 'rewards/rejected': -3.4661102294921875, 'rewards/accuracies': 1.0, 'rewards/margins': 4.165168762207031, 'logps/chosen': -40.81904602050781, 'logps/rejected': -109.90836334228516, 'logits/chosen': -0.4281022250652313, 'logits/rejected': -0.6879252195358276, 'epoch': 0.8}
{'loss': 0.2645, 'grad_norm': 73.0, 'learning_rate': 1.1602871332461003e-06, 'rewards/chosen': 0.07794159650802612, 'rewards/rejected': -2.100013017654419, 'rewards/accuracies': 1.0, 'rewards/margins': 2.17795467376709, 'logps/chosen': -78.08642578125, 'logps/rejected': -102.83324432373047, 'logits/chosen': -0.7963377833366394, 'logits/rejected': -0.7281509637832642, 'epoch': 0.8}
{'loss': 0.4011, 'grad_norm': 151.0, 'learning_rate': 1.1508300828504682e-06, 'rewards/chosen': 0.7632865905761719, 'rewards/rejected': -1.4783470630645752, 'rewards/accuracies': 0.75, 'rewards/margins': 2.241633653640747, 'logps/chosen': -87.54199981689453, 'logps/rejected': -84.97711181640625, 'logits/chosen': -1.230543613433838, 'logits/rejected': -1.1000146865844727, 'epoch': 0.8}
{'loss': 0.2106, 'grad_norm': 64.5, 'learning_rate': 1.141406715975476e-06, 'rewards/chosen': 0.01803407073020935, 'rewards/rejected': -1.875931978225708, 'rewards/accuracies': 1.0, 'rewards/margins': 1.8939659595489502, 'logps/chosen': -63.617828369140625, 'logps/rejected': -83.22708129882812, 'logits/chosen': -0.4995940327644348, 'logits/rejected': -0.5983210206031799, 'epoch': 0.8}
{'loss': 0.5849, 'grad_norm': 160.0, 'learning_rate': 1.132017115083623e-06, 'rewards/chosen': -0.008644446730613708, 'rewards/rejected': -2.247083902359009, 'rewards/accuracies': 0.75, 'rewards/margins': 2.2384393215179443, 'logps/chosen': -62.6033821105957, 'logps/rejected': -124.27132415771484, 'logits/chosen': -0.4581107795238495, 'logits/rejected': -0.7064085602760315, 'epoch': 0.8}
{'loss': 0.2536, 'grad_norm': 98.5, 'learning_rate': 1.122661362341927e-06, 'rewards/chosen': 0.8024401068687439, 'rewards/rejected': -2.40724778175354, 'rewards/accuracies': 1.0, 'rewards/margins': 3.2096877098083496, 'logps/chosen': -81.25757598876953, 'logps/rejected': -105.71347045898438, 'logits/chosen': -0.6863773465156555, 'logits/rejected': -0.6005891561508179, 'epoch': 0.81}
{'loss': 0.5168, 'grad_norm': 213.0, 'learning_rate': 1.1133395396212048e-06, 'rewards/chosen': -0.4314151108264923, 'rewards/rejected': -2.5755884647369385, 'rewards/accuracies': 0.75, 'rewards/margins': 2.1441733837127686, 'logps/chosen': -82.90689086914062, 'logps/rejected': -131.819091796875, 'logits/chosen': -0.9256881475448608, 'logits/rejected': -1.0201534032821655, 'epoch': 0.81}
{'loss': 1.0061, 'grad_norm': 196.0, 'learning_rate': 1.1040517284953594e-06, 'rewards/chosen': 0.14325734972953796, 'rewards/rejected': -0.3821262717247009, 'rewards/accuracies': 0.5, 'rewards/margins': 0.525383710861206, 'logps/chosen': -53.25388717651367, 'logps/rejected': -60.08788299560547, 'logits/chosen': -0.7824432849884033, 'logits/rejected': -0.8985497355461121, 'epoch': 0.81}
{'loss': 0.907, 'grad_norm': 149.0, 'learning_rate': 1.0947980102406597e-06, 'rewards/chosen': -1.112732172012329, 'rewards/rejected': -1.3438812494277954, 'rewards/accuracies': 0.75, 'rewards/margins': 0.23114901781082153, 'logps/chosen': -74.1439437866211, 'logps/rejected': -70.02435302734375, 'logits/chosen': -0.351365864276886, 'logits/rejected': -0.5983594059944153, 'epoch': 0.81}
{'loss': 1.1417, 'grad_norm': 294.0, 'learning_rate': 1.0855784658350387e-06, 'rewards/chosen': -0.5173709988594055, 'rewards/rejected': -0.8791772127151489, 'rewards/accuracies': 0.5, 'rewards/margins': 0.3618062138557434, 'logps/chosen': -72.7057876586914, 'logps/rejected': -83.84010314941406, 'logits/chosen': -0.5138243436813354, 'logits/rejected': -0.5459345579147339, 'epoch': 0.81}
{'loss': 0.3846, 'grad_norm': 94.0, 'learning_rate': 1.0763931759573737e-06, 'rewards/chosen': -1.9741816520690918, 'rewards/rejected': -3.5203635692596436, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5461819171905518, 'logps/chosen': -114.39663696289062, 'logps/rejected': -110.93391418457031, 'logits/chosen': -0.513150155544281, 'logits/rejected': -0.5882976651191711, 'epoch': 0.81}
{'loss': 0.8584, 'grad_norm': 213.0, 'learning_rate': 1.0672422209867879e-06, 'rewards/chosen': -1.2637370824813843, 'rewards/rejected': -1.3440383672714233, 'rewards/accuracies': 0.5, 'rewards/margins': 0.08030122518539429, 'logps/chosen': -100.51173400878906, 'logps/rejected': -111.99116516113281, 'logits/chosen': -0.8888670802116394, 'logits/rejected': -0.8325735926628113, 'epoch': 0.81}
